,Wedbush,MOSHE KATRI,2nd,61.489898,outperform,2/6/2019
,Craig-Hallum Capital Group LLC,BRADLEY BERNING,2nd,61.489898,buy,2/6/2019
,Renaissance Macro Research LLC,HOWARD MASON,3rd,60.57753,overweight,12/30/2018
,Piper Jaffray,JASON S DELEEUW,4th,58.775252,neutral,2/6/2019
,Tigress Financial Partners,IVAN FEINSETH,5th,58.522731,neutral,1/25/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MBI US Equity,MKM Partners,HARRY FONG,1st,19.17475,buy,2/4/2019
,BTIG LLC,MARK PALMER,1st,19.17475,buy,2/4/2019
,"Keefe, Bruyette & Woods",BOSE GEORGE,2nd,0,market perform,11/14/2018
,Odeon Capital Group LLC,ANDREW GADLIN,2nd,0,hold,8/13/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
UFS US Equity,Vertical Research Partners,CHIP DILLON,1st,34.78176,buy,2/5/2019
,Stephens Inc,MARK CONNELLY,2nd,22.75933,overweight,2/5/2019
,RBC Capital Markets,PAUL QUINN,3rd,17.97311,sector perform,2/11/2019
,Goldman Sachs,BRIAN MAGUIRE,4th,0,neutral/neutral,2/10/2019
,BMO Capital Markets,MARK WILDE,4th,0,market perform,2/6/2019
,TD Securities,SEAN STEUART,4th,0,hold,2/6/2019
,Raymond James,DARYL SWETLISHOFF,4th,0,market perform,2/6/2019
,Scotiabank,BENOIT LAPRADE,4th,0,sector perform,2/5/2019
,CIBC Capital Markets,HAMIR PATEL,4th,0,neutral,2/5/2019
,D.A. Davidson & Co,STEVEN CHERCOVER,5th,-4.6108,neutral,2/6/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADI US Equity,Oppenheimer & Co,RICHARD SCHAFER,1st,26.317981,outperform,2/15/2019
,Stifel,TORE SVANBERG,1st,26.317981,buy,2/15/2019
,Credit Suisse,JOHN PITZER,1st,26.317981,outperform,2/13/2019
,Piper Jaffray,HARSH KUMAR,1st,26.317981,overweight,2/1/2019
,BMO Capital Markets,AMBRISH SRIVASTAVA,1st,26.317981,outperform,1/27/2019
,SunTrust Robinson Humphrey,WILLIAM STEIN,1st,26.317981,buy,1/18/2019
,Jefferies,MARK LIPACIS,1st,26.317981,buy,1/16/2019
,Baird,TRISTAN GERRA,1st,26.317981,outperform,12/7/2018
,Argus Research Corp,JAMES KELLEHER,1st,26.317981,buy,12/6/2018
,PERM DENIED,PERM DENIED,2nd,22.01737,outperform,2/4/2019
,"Morningstar, Inc",BRIAN COLELLO,3rd,16.974922,hold,1/23/2019
,Evercore ISI,C MUSE,4th,16.58626,in-line,2/9/2019
,Morgan Stanley,CRAIG HETTENBACH,5th,5.185347,Equalwt/Cautious,2/6/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
RIOT US Equity,ISS-EVA,CASEY LEA,1st,84.461677,underweight,8/16/2018
,HC Wainwright & Co LLC,KEVIN DEDE,2nd,-66.531169,buy,10/4/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ETN US Equity,"Morningstar, Inc",KEITH SCHOONMAKER,1st,12.27233,hold,2/13/2019
,Evercore ISI,DAVID RASO,2nd,6.959342,outperform,2/11/2019
,Goldman Sachs,JOSEPH RITCHIE,3rd,4.142004,Buy/Neutral,1/31/2019
,PERM DENIED,PERM DENIED,4th,3.853967,buy,1/31/2019
,J.P. Morgan,ANN DUIGNAN,5th,2.974849,overweight,1/31/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
WHR US Equity,Gabelli & Co,ALVARO LACAYO,1st,0,hold,1/30/2019
,KeyBanc Capital Markets,KENNETH ZENER,1st,0,sector weight,1/29/2019
,PERM DENIED,PERM DENIED,1st,0,neutral,1/29/2019
,ISS-EVA,ANTHONY CAMPAGNA,2nd,-3.32348,overweight,8/15/2018
,Credit Suisse,SUSAN MAKLARI,3rd,-10.79672,neutral,1/30/2019
,Accountability Research Corp,MARK SUAREZ,4th,-18.49916,buy,11/20/2018
,Raymond James,SAMUEL DARKATSH,5th,-22.715729,market perform,2/15/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ARRY US Equity,SunTrust Robinson Humphrey,PETER LAWSON,1st,34.086949,buy,2/15/2019
,Piper Jaffray,EDWARD TENTHOFF,1st,34.086949,overweight,2/5/2019
,Cowen,CHRIS SHIBUTANI,1st,34.086949,outperform,2/5/2019
,Jefferies,EUN YANG,1st,34.086949,buy,2/5/2019
,Wells Fargo Securities,JIM BIRCHENOUGH,1st,34.086949,outperform,2/5/2019
,Stifel,STEPHEN WILLEY,1st,34.086949,buy,2/5/2019
,J.P. Morgan,ANUPAM RAMA,1st,34.086949,overweight,1/15/2019
,ISS-EVA,CASEY LEA,2nd,-34.086949,underweight,3/22/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FNV US Equity,Eight Capital,RALPH PROFITI,1st,17.642529,buy,2/8/2019
,CIBC Capital Markets,COSMOS CHIU,2nd,9.521704,outperform,2/15/2019
,RBC Capital Markets,STEPHEN WALKER,2nd,9.521704,outperform,2/11/2019
,Raymond James,BRIAN MACARTHUR,2nd,9.521704,outperform,2/8/2019
,GMP,STEVEN BUTLER,2nd,9.521704,buy,2/8/2019
,TD Securities,GREG BARNES,2nd,9.521704,buy,2/8/2019
,Paradigm Capital Inc,DON MACLEAN,2nd,9.521704,buy,1/10/2019
,PERM DENIED,PERM DENIED,2nd,9.521704,buy,12/5/2018
,Canaccord Genuity,CAREY MACRURY,3rd,6.042265,buy,2/12/2019
,Macquarie,MICHAEL SIPERCO,4th,3.68776,neutral,1/28/2019
,BMO Capital Markets,ANDREW KAIP,5th,0,market perform,2/11/2019
,National Bank Financial,SHANE NAGLE,5th,0,sector perform,2/8/2019
,Scotiabank,TANYA JAKUSCONEK,5th,0,sector perform,2/7/2019
,PERM DENIED,PERM DENIED,5th,0,hold,1/23/2019
,J.P. Morgan,JOHN BRIDGES,5th,0,neutral,1/14/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
NCR US Equity,D.A. Davidson & Co,MATT SUMMERVILLE,1st,13.292439,buy,2/8/2019
,Morgan Stanley,KATHRYN HUBERTY,2nd,0,Equalwt/In-Line,2/8/2019
,Oppenheimer & Co,IAN ZAFFINO,3rd,-7.34139,market perform,2/7/2019
,RBC Capital Markets,DAN PERLIN,4th,-16.3142,top pick,2/15/2019
,Northcoast Research,KARTIK MEHTA,4th,-16.3142,buy,2/8/2019
,J.P. Morgan,PAUL COSTER,4th,-16.3142,overweight,2/8/2019
,Benchmark Company LLC,DANIEL KURNOS,4th,-16.3142,buy,2/8/2019
,ISS-EVA,ANTHONY CAMPAGNA,5th,-33.917749,hold,2/13/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DKS US Equity,Telsey Advisory Group,JOSEPH FELDMAN,1st,14.27976,outperform,2/15/2019
,Wells Fargo Securities,TOM NIKIC,1st,14.27976,outperform,1/11/2019
,Buckingham Research Group,ERIC TRACY,1st,14.27976,buy,1/9/2019
,Argus Research Corp,CHRISTOPHER GRAJA,1st,14.27976,buy,12/11/2018
,Susquehanna Financial,SAM POSER,1st,14.27976,Positive,11/28/2018
,PERM DENIED,PERM DENIED,1st,14.27976,buy,11/28/2018
,PERM DENIED,PERM DENIED,2nd,13.258681,neutral,12/3/2018
,ISS-EVA,ANTHONY CAMPAGNA,3rd,10.1877,buy,8/31/2018
,J.P. Morgan,CHRISTOPHER HORVERS,4th,7.853846,neutral,11/29/2018
,Canaccord Genuity,CAMILO LYON,5th,0,hold,2/13/2019
,"Monness, Crespi, Hardt & Co",JIM CHARTIER,5th,0,neutral,2/11/2019
,Consumer Edge Research,DAVID SCHICK,5th,0,equalweight,2/10/2019
,Oppenheimer & Co,BRIAN NAGEL,5th,0,market perform,2/8/2019
,Cowen,JOHN KERNAN,5th,0,market perform,2/1/2019
,Guggenheim Securities,STEVEN FORBES,5th,0,neutral,1/27/2019
,RBC Capital Markets,R SCOT CICCARELLI,5th,0,sector perform,1/9/2019
,PERM DENIED,PERM DENIED,5th,0,neutral,1/4/2019
,Baird,PETER BENEDICT,5th,0,neutral,1/3/2019
,Stifel,JIM DUFFY,5th,0,hold,12/17/2018
,Wedbush,CHRISTOPHER SVEZIA,5th,0,neutral,11/29/2018
,Morgan Stanley,SIMEON GUTMAN,5th,0,Equalwt/In-Line,11/29/2018
,PERM DENIED,PERM DENIED,5th,0,neutral,11/28/2018
,Raymond James,DANIEL WEWER,5th,0,market perform,11/28/2018
,Credit Suisse,SETH SIGMAN,5th,0,neutral,11/28/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
AZO US Equity,Wells Fargo Securities,ZACHARY FADEM,1st,53.42719,outperform,1/28/2019
,Wedbush,SETH BASHAM,2nd,44.301671,outperform,1/3/2019
,ISS-EVA,ANTHONY CAMPAGNA,3rd,37.586296,overweight,9/19/2018
,PERM DENIED,PERM DENIED,4th,31.149289,buy,2/13/2019
,J.P. Morgan,CHRISTOPHER HORVERS,5th,26.932099,overweight,2/11/2019
,Credit Suisse,SETH SIGMAN,5th,26.932099,outperform,2/5/2019
,PERM DENIED,PERM DENIED,5th,26.932099,buy,12/6/2018
,PERM DENIED,PERM DENIED,5th,26.932099,buy,12/4/2018
,Barclays,MATTHEW MCCLINTOCK,5th,26.932099,overweight,12/4/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
RACE US Equity,PERM DENIED,PERM DENIED,1st,12.33943,market perform,2/14/2019
,Societe Generale,STEPHEN REITMAN,3rd,8.236073,hold,2/11/2019
,Credit Suisse,MICHAEL BINETTI,4th,2.056518,outperform,1/31/2019
,"Morningstar, Inc",RICHARD HILGERT,5th,1.722182,sell,1/31/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
NRG US Equity,Guggenheim Securities,SHAHRIAR POURREZA,1st,68.677098,buy,2/15/2019
,Wolfe Research,STEVEN FLEISHMAN,1st,68.677098,outperform,2/3/2019
,Macquarie,ANGIE STOROZYNSKI,1st,68.677098,outperform,1/25/2019
,Evercore ISI,GREG GORDON,1st,68.677098,outperform,1/17/2019
,PERM DENIED,PERM DENIED,2nd,61.271143,buy,2/1/2019
,PERM DENIED,PERM DENIED,3rd,61.155248,buy,1/18/2019
,PERM DENIED,PERM DENIED,4th,59.343803,hold,1/28/2019
,ISS-EVA,ANTHONY CAMPAGNA,5th,40.619919,buy,5/4/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FANG US Equity,"Morningstar, Inc",DAVID MEATS,1st,18.920977,hold,2/14/2019
,ISS-EVA,ANTHONY CAMPAGNA,2nd,15.88632,sell,12/27/2018
,PERM DENIED,PERM DENIED,3rd,-5.764436,buy,1/7/2019
,Williams Capital,GABRIELE SORBARA,4th,-12.70736,buy,2/11/2019
,Goldman Sachs,JOHN NELSON,5th,-15.442739,buy/attractive,2/15/2019
,SunTrust Robinson Humphrey,NEAL DINGMANN,5th,-15.442739,buy,2/13/2019
,Northland Securities Inc,JEFF GRAMPP,5th,-15.442739,outperform,2/11/2019
,Roth Capital Partners,JOHN WHITE,5th,-15.442739,buy,2/11/2019
,Evercore ISI,STEPHEN RICHARDSON,5th,-15.442739,outperform,2/11/2019
,Wolfe Research,JOSH SILVERSTEIN,5th,-15.442739,outperform,2/10/2019
,US Capital Advisors,CAMERON HORWITZ,5th,-15.442739,buy,2/6/2019
,"Capital One Securities, Inc.",RICHARD TULLIS,5th,-15.442739,overweight,2/6/2019
,Stifel,DERRICK WHITFIELD,5th,-15.442739,buy,2/4/2019
,Jefferies,MARK LEAR,5th,-15.442739,buy,1/30/2019
,Morgan Stanley,DREW VENKER,5th,-15.442739,Overwt/Attractive,1/29/2019
,Seaport Global Securities,MIKE KELLY,5th,-15.442739,buy,1/29/2019
,Imperial Capital LLC,JASON WANGLER,5th,-15.442739,outperform,1/24/2019
,Raymond James,JOHN FREEMAN,5th,-15.442739,outperform,1/23/2019
,Johnson Rice & Co,CHARLES MEADE,5th,-15.442739,buy,1/8/2019
,PERM DENIED,PERM DENIED,5th,-15.442739,buy,1/4/2019
,Alliance Global Partners,JOEL MUSANTE,5th,-15.442739,buy,8/16/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
NGL US Equity,RBC Capital Markets,TJ SCHULTZ,1st,22.0507,outperform,2/13/2019
,PERM DENIED,PERM DENIED,1st,22.0507,buy,1/3/2019
,Stifel,SELMAN AKYOL,2nd,0,hold,2/13/2019
,Wells Fargo Securities,MICHAEL BLUM,2nd,0,market perform,2/13/2019
,ISS-EVA,ANTHONY CAMPAGNA,2nd,0,hold,3/22/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
STNG US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,10.96608,underweight,7/7/2018
,PERM DENIED,PERM DENIED,2nd,-4.31436,buy,2/14/2019
,Arctic Securities ASA,JO RINGHEIM,3rd,-15.11596,buy,1/20/2019
,J.P. Morgan,NOAH PARQUETTE,4th,-18.0776,neutral,2/14/2019
,Evercore ISI,JONATHAN CHAPPELL,5th,-18.53089,outperform,2/15/2019
,PERM DENIED,PERM DENIED,5th,-18.53089,buy,2/15/2019
,Morgan Stanley,FOTIS GIANNAKOULIS,5th,-18.53089,Overwt/In-Line,2/15/2019
,Seaport Global Securities,MAGNUS FYHR,5th,-18.53089,buy,2/14/2019
,Stifel,BEN NOLAN,5th,-18.53089,buy,2/14/2019
,Jefferies,RANDY GIVEANS,5th,-18.53089,buy,2/14/2019
,Fearnley Securities,PEDER JARLSBY,5th,-18.53089,buy,2/14/2019
,Pareto Securities,EIRIK HAAVALDSEN,5th,-18.53089,buy,12/11/2018
,Clarksons Platou Securities AS,FRODE MORKEDAL,5th,-18.53089,buy,10/10/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
NYCB US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,73.77317,overweight,10/25/2018
,Piper Jaffray,MATTHEW BREESE,2nd,32.913581,neutral,2/6/2019
,PERM DENIED,PERM DENIED,3rd,26.806173,buy,2/6/2019
,J.P. Morgan,STEVEN ALEXOPOULOS,4th,8.608514,underweight,1/31/2019
,"Keefe, Bruyette & Woods",COLLYN GILBERT,5th,0,market perform,2/7/2019
,Wedbush,PETER WINTER,5th,0,neutral,2/5/2019
,Morgan Stanley,KEN ZERBE,5th,0,Equalwt/In-Line,2/4/2019
,Stephens Inc,AUSTIN NICHOLAS,5th,0,equalweight,1/31/2019
,PERM DENIED,PERM DENIED,5th,0,hold,1/31/2019
,Raymond James,WILLIAM WALLACE,5th,0,market perform,1/30/2019
,FIG Partners LLC,CHRISTOPHER MARINAC,5th,0,market perform,1/30/2019
,"B Riley FBR, Inc.",STEPHEN MOSS,5th,0,neutral,1/18/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CMI US Equity,Baird,DAVID LEIKER,1st,19.455618,outperform,2/8/2019
,Stifel,MICHAEL BAUDENDISTEL,2nd,15.10656,buy,2/6/2019
,J.P. Morgan,ANN DUIGNAN,3rd,3.049862,neutral,2/6/2019
,Wolfe Research,SCOTT GROUP,4th,2.97624,underperform,2/15/2019
,Piper Jaffray,ALEXANDER POTTER,5th,2.751182,overweight,2/6/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
AMTD US Equity,"Morningstar, Inc",MICHAEL WONG,1st,11.6781,hold,2/4/2019
,Morgan Stanley,MICHAEL CYPRYS,2nd,10.36355,Overwt/In-Line,1/29/2019
,PERM DENIED,PERM DENIED,3rd,9.770082,buy,2/15/2019
,ISS-EVA,ANTHONY CAMPAGNA,4th,5.109124,sell,12/5/2018
,PERM DENIED,PERM DENIED,5th,2.864474,buy,2/15/2019
,"Sandler O'Neill & Partners, LP",RICHARD REPETTO,5th,2.864474,buy,2/11/2019
,William Blair & Co,CHRISTOPHER SHUTLER,5th,2.864474,outperform,2/11/2019
,Barclays,JEREMY CAMPBELL,5th,2.864474,overweight,1/24/2019
,Wells Fargo Securities,CHRISTOPHER HARRIS,5th,2.864474,outperform,1/23/2019
,Raymond James,PATRICK O'SHAUGHNESSY,5th,2.864474,outperform,1/23/2019
,Gabelli & Co,MACRAE SYKES,5th,2.864474,buy,12/12/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
PAGP US Equity,Jefferies,CHRISTOPHER SIGHINOLFI,1st,25.765863,buy,12/20/2018
,Stifel,SELMAN AKYOL,2nd,20.936383,buy,2/5/2019
,Wolfe Research,KEITH STANLEY,3rd,17.15125,peerperform,1/7/2019
,PERM DENIED,PERM DENIED,4th,14.298791,market perform,2/13/2019
,BMO Capital Markets,DANILO JUVANE,5th,13.44645,outperform,2/10/2019
,Wells Fargo Securities,MICHAEL BLUM,5th,13.44645,outperform,2/6/2019
,J.P. Morgan,JEREMY TONET,5th,13.44645,overweight,11/19/2018
,PERM DENIED,PERM DENIED,5th,13.44645,buy,11/7/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MLCO US Equity,"Morningstar, Inc",CHELSEY TAM,1st,19.67821,hold,1/18/2019
,ISS-EVA,ANTHONY CAMPAGNA,2nd,18.33529,sell,11/28/2018
